station_id,station_name,date,year,MAX_C,MIN_C,TEMP_C,DEWP_C,PRCP_mm,WDSP_ms,SLP
98430099999,SCIENCE GARDEN,2010-11-25,2010,31.5,23.777779,27.38889,23.222221,0.0,0.8745548,1008.2
98430099999,SCIENCE GARDEN,2010-11-26,2010,32.0,23.777779,27.222221,21.944445,0.0,0.8745548,1008.9
98430099999,SCIENCE GARDEN,2010-11-27,2010,31.222221,23.777779,26.38889,22.88889,0.0,0.8745548,1009.9
98430099999,SCIENCE GARDEN,2010-11-28,2010,34.5,24.11111,27.0,23.0,,1.1317768,1010.2
98430099999,SCIENCE GARDEN,2010-11-29,2010,31.11111,23.777779,26.666666,24.055555,1.016,1.7491096,1009.4
98430099999,SCIENCE GARDEN,2010-11-30,2010,32.88889,22.777779,27.0,23.0,1.778,1.1317768,1008.5
98430099999,SCIENCE GARDEN,2010-12-01,2010,32.88889,22.777779,26.833334,22.666666,0.0,0.8745548,1008.2
98430099999,SCIENCE GARDEN,2010-12-02,2010,30.277779,23.722221,27.166666,23.666666,0.0,1.3375545,1009.3
98430099999,SCIENCE GARDEN,2010-12-03,2010,28.722221,23.5,26.055555,23.722221,0.508,1.1317768,1010.1
98430099999,SCIENCE GARDEN,2010-12-04,2010,32.61111,23.722221,27.166666,23.277779,9.906,0.9774436,1008.8
98430099999,SCIENCE GARDEN,2010-12-05,2010,31.277779,21.722221,26.0,23.0,0.0,0.3601108,1008.4
98430099999,SCIENCE GARDEN,2010-12-06,2010,32.27778,20.0,26.777779,22.777779,0.0,0.514444,1007.3
98430099999,SCIENCE GARDEN,2010-12-07,2010,32.11111,22.277779,26.777779,22.777779,0.0,0.9774436,1007.6
98430099999,SCIENCE GARDEN,2010-12-08,2010,31.38889,22.0,26.38889,22.61111,0.0,0.6173328,1007.5
98430099999,SCIENCE GARDEN,2010-12-09,2010,30.38889,21.777779,25.444445,20.555555,0.0,1.3889987,1008.2
98430099999,SCIENCE GARDEN,2010-12-10,2010,29.11111,21.777779,25.333334,21.38889,0.0,0.7202216,1007.6
98430099999,SCIENCE GARDEN,2010-12-11,2010,30.5,21.777779,25.11111,21.666666,0.0,0.771666,1007.4
98430099999,SCIENCE GARDEN,2010-12-12,2010,29.777779,21.722221,25.722221,22.055555,0.0,0.771666,1007.5
98430099999,SCIENCE GARDEN,2010-12-13,2010,33.61111,22.777779,28.333334,24.055555,0.0,0.3601108,1009.0
98430099999,SCIENCE GARDEN,2010-12-14,2010,31.722221,24.0,26.5,25.11111,10.922,0.257222,1009.2
98430099999,SCIENCE GARDEN,2010-12-15,2010,31.277779,23.5,26.277779,23.88889,1.524,0.4115552,1007.5
98430099999,SCIENCE GARDEN,2010-12-16,2010,30.5,23.88889,25.61111,24.222221,67.056,0.771666,1008.2
98430099999,SCIENCE GARDEN,2010-12-17,2010,29.11111,22.777779,25.38889,23.666666,4.064,0.514444,1009.2
98430099999,SCIENCE GARDEN,2010-12-18,2010,29.5,22.61111,26.055555,23.38889,,0.257222,1010.1
98430099999,SCIENCE GARDEN,2010-12-19,2010,28.722221,23.777779,25.38889,24.333334,0.508,0.9774436,1011.3
98430099999,SCIENCE GARDEN,2010-12-20,2010,30.61111,21.5,25.38889,22.333334,18.288,0.771666,1009.0
98430099999,SCIENCE GARDEN,2010-12-21,2010,30.722221,21.5,25.777779,22.61111,0.0,0.6173328,1007.3
98430099999,SCIENCE GARDEN,2010-12-22,2010,30.222221,21.0,24.833334,21.277779,0.0,0.1028888,1006.9
98430099999,SCIENCE GARDEN,2010-12-23,2010,30.722221,21.222221,25.11111,20.833334,0.0,0.771666,1008.6
98430099999,SCIENCE GARDEN,2010-12-24,2010,30.38889,22.0,25.88889,22.277779,,1.3889987,1007.5
98430099999,SCIENCE GARDEN,2010-12-25,2010,28.0,22.88889,24.555555,22.5,1.016,0.257222,1008.3
98430099999,SCIENCE GARDEN,2010-12-26,2010,28.0,21.722221,24.555555,21.38889,0.0,0.8745548,1009.7
98430099999,SCIENCE GARDEN,2010-12-27,2010,29.5,21.38889,25.055555,21.61111,0.0,0.1028888,1009.9
98430099999,SCIENCE GARDEN,2010-12-28,2010,30.277779,22.777779,25.944445,22.722221,0.0,1.3889987,1009.5
98430099999,SCIENCE GARDEN,2010-12-29,2010,28.0,23.277779,25.61111,23.61111,6.096,0.1028888,1009.8
98430099999,SCIENCE GARDEN,2010-12-30,2010,27.11111,23.277779,24.722221,23.555555,3.556,0.4115552,1008.7
98430099999,SCIENCE GARDEN,2010-12-31,2010,29.5,21.5,25.055555,21.333334,0.0,0.6173328,1008.8
98430099999,SCIENCE GARDEN,2011-01-01,2011,28.722221,20.5,24.222221,20.555555,0.0,1.4918876,1010.1
98430099999,SCIENCE GARDEN,2011-01-02,2011,28.777779,20.11111,23.944445,20.277779,0.0,0.1028888,1011.4
98430099999,SCIENCE GARDEN,2011-01-03,2011,30.38889,20.0,24.5,19.777779,0.0,0.8745548,1011.5
98430099999,SCIENCE GARDEN,2011-01-04,2011,30.5,18.777779,23.222221,18.555555,0.0,1.2346656,1011.7
98430099999,SCIENCE GARDEN,2011-01-05,2011,30.61111,18.5,25.11111,20.38889,0.0,0.514444,1010.9
98430099999,SCIENCE GARDEN,2011-01-06,2011,31.0,21.0,25.11111,20.88889,0.0,1.1317768,1010.9
98430099999,SCIENCE GARDEN,2011-01-07,2011,31.0,20.777779,24.444445,19.38889,0.0,1.28611,1010.3
98430099999,SCIENCE GARDEN,2011-01-08,2011,31.277779,20.777779,25.222221,20.222221,0.0,1.2346656,1010.2
98430099999,SCIENCE GARDEN,2011-01-09,2011,28.277779,21.277779,24.333334,23.055555,5.08,0.8745548,1009.4
98430099999,SCIENCE GARDEN,2011-01-10,2011,28.5,22.0,24.833334,22.5,2.032,0.6173328,1007.7
98430099999,SCIENCE GARDEN,2011-01-11,2011,28.777779,21.777779,25.055555,22.0,1.016,0.8745548,1007.9
98430099999,SCIENCE GARDEN,2011-01-12,2011,29.277779,21.61111,25.61111,22.88889,0.0,0.1028888,1007.7
98430099999,SCIENCE GARDEN,2011-01-13,2011,31.5,22.277779,25.61111,21.722221,0.0,0.771666,1008.2
98430099999,SCIENCE GARDEN,2011-01-14,2011,30.277779,21.777779,26.555555,22.777779,0.0,1.3889987,1007.5
98430099999,SCIENCE GARDEN,2011-01-15,2011,33.0,23.222221,26.222221,23.333334,45.974,2.0063317,1008.1
98430099999,SCIENCE GARDEN,2011-01-16,2011,28.277779,21.777779,24.722221,19.444445,0.0,1.4918876,1010.2
98430099999,SCIENCE GARDEN,2011-01-17,2011,27.722221,21.61111,23.88889,18.38889,0.0,1.4918876,1011.9
98430099999,SCIENCE GARDEN,2011-01-18,2011,30.222221,21.5,25.0,19.666666,0.0,0.6173328,1010.7
98430099999,SCIENCE GARDEN,2011-01-19,2011,29.0,21.88889,24.11111,22.333334,9.144,0.8745548,1009.2
98430099999,SCIENCE GARDEN,2011-01-20,2011,31.5,21.88889,25.333334,23.277779,51.054,0.3601108,1008.5
98430099999,SCIENCE GARDEN,2011-01-21,2011,32.5,22.277779,25.777779,23.61111,32.004,0.9774436,1009.6
98430099999,SCIENCE GARDEN,2011-01-22,2011,30.61111,23.38889,26.222221,24.166666,4.064,0.1028888,1010.9
98430099999,SCIENCE GARDEN,2011-01-23,2011,30.61111,23.88889,26.5,23.166666,0.0,0.3601108,1011.7
98430099999,SCIENCE GARDEN,2011-01-24,2011,29.38889,22.777779,24.777779,23.11111,3.048,0.1543332,1013.0
98430099999,SCIENCE GARDEN,2011-01-25,2011,29.222221,22.277779,25.0,21.11111,10.414,1.3889987,1014.0
98430099999,SCIENCE GARDEN,2011-01-26,2011,30.5,21.777779,25.166666,20.444445,0.0,0.771666,1014.6
98430099999,SCIENCE GARDEN,2011-01-27,2011,30.0,20.777779,24.61111,19.722221,0.0,0.9774436,1014.9
98430099999,SCIENCE GARDEN,2011-01-28,2011,30.722221,20.277779,25.222221,19.666666,0.0,1.3889987,1013.2
98430099999,SCIENCE GARDEN,2011-01-29,2011,31.0,20.5,24.5,19.944445,0.0,1.8519984,1013.5
98430099999,SCIENCE GARDEN,2011-01-30,2011,31.0,20.5,25.777779,18.88889,0.0,0.9774436,1013.4
98430099999,SCIENCE GARDEN,2011-01-31,2011,28.0,21.5,24.222221,19.61111,0.0,0.6173328,1012.9
98430099999,SCIENCE GARDEN,2011-02-01,2011,29.5,19.777779,24.277779,19.11111,0.0,1.6462208,1013.0
98430099999,SCIENCE GARDEN,2011-02-02,2011,28.61111,19.0,23.5,18.277779,0.0,0.514444,1012.4
98430099999,SCIENCE GARDEN,2011-02-03,2011,29.0,21.88889,24.88889,19.0,0.0,1.4918876,1011.0
98430099999,SCIENCE GARDEN,2011-02-04,2011,29.0,22.88889,25.61111,20.944445,0.0,2.2635536,1009.5
98430099999,SCIENCE GARDEN,2011-02-05,2011,31.38889,21.0,25.777779,21.166666,0.0,1.7491096,1009.5
98430099999,SCIENCE GARDEN,2011-02-06,2011,31.38889,23.88889,26.61111,22.055555,0.0,0.514444,1009.0
98430099999,SCIENCE GARDEN,2011-02-07,2011,29.5,23.11111,26.222221,22.833334,0.0,0.3601108,1007.5
98430099999,SCIENCE GARDEN,2011-02-08,2011,32.11111,23.0,27.5,23.055555,0.0,1.2346656,1006.2
98430099999,SCIENCE GARDEN,2011-02-09,2011,33.0,23.5,27.555555,23.833334,,0.1028888,1006.9
98430099999,SCIENCE GARDEN,2011-02-10,2011,33.5,23.88889,27.666666,22.666666,0.0,0.8745548,1009.1
98430099999,SCIENCE GARDEN,2011-02-11,2011,33.61111,23.61111,28.277779,22.833334,0.0,2.1092205,1009.2
98430099999,SCIENCE GARDEN,2011-02-12,2011,31.38889,22.0,26.38889,20.055555,0.0,2.0063317,1010.5
98430099999,SCIENCE GARDEN,2011-02-13,2011,29.61111,21.277779,25.11111,20.11111,0.0,0.771666,1011.3
98430099999,SCIENCE GARDEN,2011-02-14,2011,31.222221,20.88889,26.222221,21.444445,0.0,0.771666,1011.5
98430099999,SCIENCE GARDEN,2011-02-15,2011,30.5,21.777779,25.666666,20.88889,0.254,0.8745548,1012.6
98430099999,SCIENCE GARDEN,2011-02-16,2011,30.277779,21.38889,25.555555,21.38889,0.0,0.0,1013.0
98430099999,SCIENCE GARDEN,2011-02-17,2011,32.0,21.722221,27.333334,21.277779,0.0,0.9774436,1011.8
98430099999,SCIENCE GARDEN,2011-02-18,2011,31.88889,21.5,26.722221,21.222221,0.0,1.2346656,1011.5
98430099999,SCIENCE GARDEN,2011-02-19,2011,33.72222,20.777779,27.666666,19.222221,0.0,1.6462208,1011.8
98430099999,SCIENCE GARDEN,2011-02-20,2011,32.38889,19.0,25.722221,18.88889,0.0,0.9774436,1012.6
98430099999,SCIENCE GARDEN,2011-02-21,2011,32.38889,20.0,25.944445,20.222221,0.0,0.771666,1012.4
98430099999,SCIENCE GARDEN,2011-02-22,2011,31.722221,21.61111,25.555555,19.38889,0.0,0.9774436,1012.3
98430099999,SCIENCE GARDEN,2011-02-23,2011,30.0,20.0,24.5,19.0,0.0,0.771666,1012.3
98430099999,SCIENCE GARDEN,2011-02-24,2011,31.38889,19.277779,24.222221,18.277779,0.0,0.9774436,1011.9
98430099999,SCIENCE GARDEN,2011-02-25,2011,32.0,19.0,25.555555,17.722221,0.0,1.3889987,1011.4
98430099999,SCIENCE GARDEN,2011-02-26,2011,32.22222,20.722221,24.722221,17.777779,0.0,0.9774436,1011.3
98430099999,SCIENCE GARDEN,2011-02-27,2011,31.0,20.38889,26.055555,20.555555,0.0,0.3601108,1010.8
98430099999,SCIENCE GARDEN,2011-02-28,2011,31.5,22.777779,26.166666,21.61111,0.0,0.9774436,1009.2
98430099999,SCIENCE GARDEN,2011-03-01,2011,32.72222,22.777779,27.166666,23.055555,0.0,0.9774436,1008.7
98430099999,SCIENCE GARDEN,2011-03-02,2011,30.38889,22.38889,25.166666,23.11111,16.51,0.514444,1010.1
98430099999,SCIENCE GARDEN,2011-03-03,2011,30.777779,22.277779,25.722221,21.11111,7.366,0.771666,1010.7
98430099999,SCIENCE GARDEN,2011-03-04,2011,30.5,22.0,25.777779,22.11111,0.0,0.9774436,1010.3
98430099999,SCIENCE GARDEN,2011-03-05,2011,27.777779,23.222221,25.11111,23.277779,0.0,0.3601108,1012.0
98430099999,SCIENCE GARDEN,2011-03-06,2011,31.5,22.777779,26.11111,23.222221,0.0,0.5658884,1011.3
98430099999,SCIENCE GARDEN,2011-03-07,2011,32.27778,22.5,26.944445,23.333334,0.0,0.514444,1011.0
98430099999,SCIENCE GARDEN,2011-03-08,2011,31.777779,23.11111,26.444445,21.166666,0.762,0.7202216,1012.2
98430099999,SCIENCE GARDEN,2011-03-09,2011,29.722221,23.277779,26.222221,21.555555,0.254,1.28611,1013.7
98430099999,SCIENCE GARDEN,2011-03-10,2011,31.5,22.722221,26.0,21.11111,0.0,0.8745548,1012.7
98430099999,SCIENCE GARDEN,2011-03-11,2011,31.11111,20.777779,25.61111,19.38889,0.0,0.8745548,1012.4
98430099999,SCIENCE GARDEN,2011-03-12,2011,32.0,20.222221,26.166666,19.11111,0.0,1.4918876,1012.2
98430099999,SCIENCE GARDEN,2011-03-13,2011,30.277779,21.38889,26.61111,21.055555,0.0,0.8745548,1011.0
98430099999,SCIENCE GARDEN,2011-03-14,2011,31.61111,23.277779,26.944445,21.5,0.0,0.9774436,1010.5
98430099999,SCIENCE GARDEN,2011-03-15,2011,31.777779,22.222221,26.166666,20.277779,0.0,1.2346656,1010.8
98430099999,SCIENCE GARDEN,2011-03-16,2011,31.5,21.61111,26.222221,19.61111,0.0,1.2346656,1011.7
98430099999,SCIENCE GARDEN,2011-03-17,2011,32.38889,22.277779,27.277779,20.333334,0.0,1.8519984,1012.6
98430099999,SCIENCE GARDEN,2011-03-18,2011,31.5,22.277779,25.61111,20.11111,0.0,0.6173328,1012.6
98430099999,SCIENCE GARDEN,2011-03-19,2011,33.27778,22.277779,27.11111,20.777779,0.0,1.3889987,1011.2
98430099999,SCIENCE GARDEN,2011-03-20,2011,31.38889,23.88889,27.61111,21.166666,0.0,0.771666,1010.6
98430099999,SCIENCE GARDEN,2011-03-21,2011,33.5,24.222221,27.722221,22.944445,0.0,0.5658884,1010.2
98430099999,SCIENCE GARDEN,2011-03-22,2011,33.5,23.5,28.055555,21.944445,0.0,1.2346656,1010.4
98430099999,SCIENCE GARDEN,2011-03-23,2011,33.77778,23.38889,27.722221,20.777779,0.0,0.8745548,1010.5
98430099999,SCIENCE GARDEN,2011-03-24,2011,32.0,22.61111,26.833334,20.722221,0.0,0.6173328,1011.2
98430099999,SCIENCE GARDEN,2011-03-25,2011,32.61111,22.61111,27.11111,19.277779,0.0,2.0063317,1012.2
98430099999,SCIENCE GARDEN,2011-03-26,2011,32.27778,23.777779,27.38889,19.38889,0.0,2.2635536,1012.6
98430099999,SCIENCE GARDEN,2011-03-27,2011,32.0,23.5,27.11111,19.777779,0.0,1.2346656,1011.4
98430099999,SCIENCE GARDEN,2011-03-28,2011,29.777779,24.277779,26.833334,21.277779,0.0,1.1317768,1011.2
98430099999,SCIENCE GARDEN,2011-03-29,2011,32.11111,25.0,27.444445,22.0,0.0,1.1317768,1011.3
98430099999,SCIENCE GARDEN,2011-03-30,2011,32.27778,23.777779,27.444445,21.555555,0.0,0.514444,1011.3
98430099999,SCIENCE GARDEN,2011-03-31,2011,32.5,21.777779,26.11111,20.555555,0.0,0.9774436,1011.3
98430099999,SCIENCE GARDEN,2011-04-01,2011,29.277779,20.777779,24.88889,19.777779,0.0,0.8745548,1010.8
98430099999,SCIENCE GARDEN,2011-04-02,2011,31.777779,20.722221,26.166666,20.666666,0.0,0.6173328,1009.9
98430099999,SCIENCE GARDEN,2011-04-03,2011,32.22222,21.777779,27.11111,21.666666,0.0,0.3601108,1009.6
98430099999,SCIENCE GARDEN,2011-04-04,2011,31.11111,23.277779,26.5,21.0,0.0,1.4918876,1010.8
98430099999,SCIENCE GARDEN,2011-04-05,2011,31.5,21.777779,26.5,19.555555,0.0,1.8519984,1012.0
98430099999,SCIENCE GARDEN,2011-04-06,2011,31.222221,21.277779,25.61111,19.38889,0.0,1.1317768,1012.2
98430099999,SCIENCE GARDEN,2011-04-07,2011,29.5,20.277779,24.88889,19.61111,0.0,0.9774436,1012.6
98430099999,SCIENCE GARDEN,2011-04-08,2011,32.5,20.277779,25.88889,18.722221,0.0,1.7491096,1013.1
98430099999,SCIENCE GARDEN,2011-04-09,2011,27.88889,21.277779,24.5,21.0,0.762,0.9774436,1014.5
98430099999,SCIENCE GARDEN,2011-04-10,2011,33.22222,21.777779,26.666666,19.88889,1.27,0.9774436,1012.9
98430099999,SCIENCE GARDEN,2011-04-11,2011,33.0,21.277779,26.166666,20.277779,0.0,0.514444,1010.7
98430099999,SCIENCE GARDEN,2011-04-12,2011,33.27778,21.61111,27.5,18.277779,0.0,1.2346656,1012.1
98430099999,SCIENCE GARDEN,2011-04-13,2011,31.222221,21.222221,26.666666,19.333334,0.0,0.0,1012.1
98430099999,SCIENCE GARDEN,2011-04-14,2011,33.27778,20.722221,26.777779,19.0,0.0,1.2346656,1010.4
98430099999,SCIENCE GARDEN,2011-04-15,2011,33.88889,20.0,27.055555,18.944445,0.0,1.4918876,1010.0
98430099999,SCIENCE GARDEN,2011-04-16,2011,35.27778,21.11111,28.666666,20.166666,0.0,0.514444,1010.1
98430099999,SCIENCE GARDEN,2011-04-17,2011,35.22222,23.0,28.88889,22.222221,0.0,0.514444,1008.8
98430099999,SCIENCE GARDEN,2011-04-18,2011,33.88889,23.11111,28.38889,22.944445,0.0,0.8745548,1008.8
98430099999,SCIENCE GARDEN,2011-04-19,2011,34.77778,24.722221,29.0,22.055555,0.0,0.9774436,1009.5
98430099999,SCIENCE GARDEN,2011-04-20,2011,32.27778,25.38889,27.5,22.166666,1.016,1.28611,1011.6
98430099999,SCIENCE GARDEN,2011-04-21,2011,32.61111,22.777779,27.38889,21.277779,0.0,0.8745548,1011.3
98430099999,SCIENCE GARDEN,2011-04-22,2011,33.11111,22.61111,27.61111,21.444445,0.0,1.1317768,1009.5
98430099999,SCIENCE GARDEN,2011-04-23,2011,33.5,22.61111,27.777779,21.444445,0.0,1.6976652,1008.9
98430099999,SCIENCE GARDEN,2011-04-24,2011,34.38889,22.222221,27.61111,20.277779,0.0,0.6173328,1009.7
98430099999,SCIENCE GARDEN,2011-04-25,2011,33.61111,21.777779,29.11111,22.055555,0.0,1.3889987,1009.6
98430099999,SCIENCE GARDEN,2011-04-26,2011,36.11111,25.277779,30.222221,23.38889,0.0,0.9774436,1008.7
98430099999,SCIENCE GARDEN,2011-04-27,2011,34.5,25.277779,29.666666,24.055555,0.0,1.4918876,1008.1
98430099999,SCIENCE GARDEN,2011-04-28,2011,34.0,23.777779,29.166666,23.0,0.0,0.9774436,1008.3
98430099999,SCIENCE GARDEN,2011-04-29,2011,35.0,23.61111,29.444445,23.666666,0.0,1.2346656,1009.7
98430099999,SCIENCE GARDEN,2011-04-30,2011,32.88889,23.277779,28.0,23.666666,0.254,0.9774436,1009.8
98430099999,SCIENCE GARDEN,2011-05-01,2011,35.72222,23.277779,30.222221,22.277779,0.0,0.8745548,1008.9
98430099999,SCIENCE GARDEN,2011-05-02,2011,36.0,25.11111,30.166666,22.5,0.0,0.771666,1008.4
98430099999,SCIENCE GARDEN,2011-05-03,2011,35.61111,24.61111,28.222221,23.944445,0.0,0.6173328,1008.6
98430099999,SCIENCE GARDEN,2011-05-04,2011,36.5,25.0,28.833334,23.166666,17.018,0.6173328,1008.4
98430099999,SCIENCE GARDEN,2011-05-05,2011,35.38889,25.777779,29.88889,24.0,0.0,1.2346656,1008.9
98430099999,SCIENCE GARDEN,2011-05-06,2011,35.22222,25.722221,30.0,22.833334,0.0,2.3664424,1007.9
98430099999,SCIENCE GARDEN,2011-05-07,2011,35.22222,24.722221,29.0,24.555555,7.874,1.28611,1006.4
98430099999,SCIENCE GARDEN,2011-05-08,2011,27.722221,24.277779,25.722221,24.444445,70.104,2.1092205,1003.6
98430099999,SCIENCE GARDEN,2011-05-09,2011,27.777779,22.38889,24.222221,21.055555,9.144,2.5207756,1007.7
98430099999,SCIENCE GARDEN,2011-05-10,2011,32.22222,25.277779,28.166666,24.722221,0.0,0.9774436,1009.0
98430099999,SCIENCE GARDEN,2011-05-11,2011,34.22222,25.0,29.222221,24.555555,0.0,1.1317768,1009.0
98430099999,SCIENCE GARDEN,2011-05-12,2011,33.61111,24.777779,27.833334,25.11111,11.938,0.6173328,1009.5
98430099999,SCIENCE GARDEN,2011-05-13,2011,34.38889,24.777779,29.166666,24.222221,0.0,1.1317768,1009.5
98430099999,SCIENCE GARDEN,2011-05-14,2011,34.77778,24.777779,28.277779,24.444445,0.0,0.257222,1010.6
98430099999,SCIENCE GARDEN,2011-05-15,2011,36.0,24.38889,29.833334,23.333334,0.0,0.771666,1012.1
98430099999,SCIENCE GARDEN,2011-05-16,2011,36.27778,24.222221,30.11111,23.777779,0.0,0.514444,1011.4
98430099999,SCIENCE GARDEN,2011-05-17,2011,35.0,25.11111,29.38889,24.166666,0.0,0.8745548,1009.6
98430099999,SCIENCE GARDEN,2011-05-18,2011,35.88889,24.777779,28.944445,24.166666,39.878,1.3889987,1010.0
98430099999,SCIENCE GARDEN,2011-05-19,2011,36.0,24.61111,28.555555,24.166666,0.0,0.8745548,1010.2
98430099999,SCIENCE GARDEN,2011-05-20,2011,33.5,25.0,29.222221,24.833334,1.016,1.28611,1008.7
98430099999,SCIENCE GARDEN,2011-05-21,2011,33.0,25.277779,28.61111,24.944445,0.508,0.8745548,1008.1
98430099999,SCIENCE GARDEN,2011-05-22,2011,34.22222,25.11111,28.11111,24.222221,3.048,0.5658884,1008.4
98430099999,SCIENCE GARDEN,2011-05-23,2011,33.27778,24.277779,27.222221,25.055555,19.05,1.1317768,1007.8
98430099999,SCIENCE GARDEN,2011-05-24,2011,32.38889,24.5,27.11111,25.11111,16.51,0.9774436,1007.1
98430099999,SCIENCE GARDEN,2011-05-25,2011,32.27778,24.11111,26.88889,24.61111,65.024,1.1317768,1005.3
98430099999,SCIENCE GARDEN,2011-05-26,2011,33.5,24.11111,27.333334,24.88889,14.986,0.8745548,1002.9
98430099999,SCIENCE GARDEN,2011-05-27,2011,31.88889,25.277779,28.222221,25.777779,1.016,2.3664424,1003.5
98430099999,SCIENCE GARDEN,2011-05-28,2011,28.5,24.88889,25.722221,25.333334,12.192,0.514444,1007.0
98430099999,SCIENCE GARDEN,2011-05-29,2011,31.0,24.777779,26.777779,25.555555,18.288,0.3601108,1009.0
98430099999,SCIENCE GARDEN,2011-05-30,2011,31.88889,24.777779,27.722221,25.555555,4.318,1.3889987,1009.6
98430099999,SCIENCE GARDEN,2011-05-31,2011,33.0,25.222221,29.0,24.944445,9.652,1.3889987,1008.2
98430099999,SCIENCE GARDEN,2011-06-01,2011,34.0,25.0,29.722221,25.5,0.0,0.6173328,1009.3
98430099999,SCIENCE GARDEN,2011-06-02,2011,34.38889,25.88889,29.722221,25.166666,0.0,0.8745548,1010.0
98430099999,SCIENCE GARDEN,2011-06-03,2011,32.61111,25.777779,28.777779,25.38889,5.08,0.9774436,1009.9
98430099999,SCIENCE GARDEN,2011-06-04,2011,33.61111,25.61111,29.333334,25.38889,0.762,0.9774436,1009.2
98430099999,SCIENCE GARDEN,2011-06-05,2011,36.38889,25.38889,30.11111,24.61111,0.0,1.1317768,1009.6
98430099999,SCIENCE GARDEN,2011-06-06,2011,35.0,25.277779,29.444445,24.444445,0.508,0.9774436,1008.3
98430099999,SCIENCE GARDEN,2011-06-07,2011,34.5,25.277779,29.166666,25.11111,2.032,0.771666,1007.2
98430099999,SCIENCE GARDEN,2011-06-08,2011,25.722221,24.277779,25.0,24.555555,16.002,2.2635536,1005.8
98430099999,SCIENCE GARDEN,2011-06-09,2011,27.777779,23.777779,25.833334,24.277779,80.264,0.771666,1007.7
98430099999,SCIENCE GARDEN,2011-06-10,2011,32.22222,25.5,27.944445,24.38889,8.89,0.9774436,1007.2
98430099999,SCIENCE GARDEN,2011-06-11,2011,32.5,24.777779,27.833334,24.055555,0.0,0.8745548,1008.8
98430099999,SCIENCE GARDEN,2011-06-12,2011,34.0,24.61111,29.38889,24.444445,0.0,0.8745548,1008.9
98430099999,SCIENCE GARDEN,2011-06-13,2011,34.77778,25.777779,29.333334,24.61111,0.0,0.7202216,1008.2
98430099999,SCIENCE GARDEN,2011-06-14,2011,32.22222,25.5,28.555555,24.555555,,0.9774436,1008.5
98430099999,SCIENCE GARDEN,2011-06-15,2011,35.22222,25.38889,29.722221,24.333334,0.0,0.9774436,1007.9
98430099999,SCIENCE GARDEN,2011-06-16,2011,35.0,25.277779,28.833334,24.61111,0.0,1.6462208,1007.9
98430099999,SCIENCE GARDEN,2011-06-17,2011,34.77778,25.0,28.555555,24.5,6.096,1.6462208,1008.2
98430099999,SCIENCE GARDEN,2011-06-18,2011,29.38889,24.0,26.0,24.38889,3.81,1.1317768,1006.5
98430099999,SCIENCE GARDEN,2011-06-19,2011,25.5,23.777779,24.5,24.166666,72.898,1.6462208,1006.4
98430099999,SCIENCE GARDEN,2011-06-20,2011,27.61111,24.11111,25.555555,24.333334,73.914,1.1317768,1006.7
98430099999,SCIENCE GARDEN,2011-06-21,2011,31.11111,24.5,26.5,24.777779,16.256,0.9774436,1006.5
98430099999,SCIENCE GARDEN,2011-06-22,2011,32.22222,24.0,26.666666,24.555555,7.874,1.3889987,1004.0
98430099999,SCIENCE GARDEN,2011-06-23,2011,27.11111,24.277779,25.11111,24.5,14.986,1.6462208,1001.8
98430099999,SCIENCE GARDEN,2011-06-24,2011,26.38889,23.0,24.38889,23.944445,147.32,1.7491096,1004.0
98430099999,SCIENCE GARDEN,2011-06-25,2011,26.5,23.0,24.666666,24.277779,250.952,1.1317768,1007.4
98430099999,SCIENCE GARDEN,2011-06-26,2011,30.5,23.777779,27.0,24.5,11.684,0.771666,1008.8
98430099999,SCIENCE GARDEN,2011-06-27,2011,32.61111,24.0,27.833334,24.166666,0.0,0.771666,1008.6
98430099999,SCIENCE GARDEN,2011-06-28,2011,34.0,24.0,28.277779,23.555555,0.0,0.8745548,1008.3
98430099999,SCIENCE GARDEN,2011-06-29,2011,31.777779,24.11111,27.38889,24.333334,0.0,0.4115552,1008.9
98430099999,SCIENCE GARDEN,2011-06-30,2011,32.38889,24.0,27.444445,25.055555,18.034,1.6462208,1008.9
98430099999,SCIENCE GARDEN,2011-07-01,2011,32.27778,24.38889,27.777779,24.944445,29.972,0.3601108,1008.9
98430099999,SCIENCE GARDEN,2011-07-02,2011,32.72222,23.222221,27.0,24.277779,1.016,0.771666,1008.4
98430099999,SCIENCE GARDEN,2011-07-03,2011,32.11111,23.222221,27.333334,24.166666,0.0,0.6173328,1008.0
98430099999,SCIENCE GARDEN,2011-07-04,2011,30.61111,23.777779,26.666666,24.555555,0.0,0.514444,1008.6
98430099999,SCIENCE GARDEN,2011-07-05,2011,30.5,24.11111,26.166666,24.5,11.684,0.771666,1007.1
98430099999,SCIENCE GARDEN,2011-07-06,2011,31.11111,23.777779,27.11111,24.944445,99.06,0.8745548,1005.9
98430099999,SCIENCE GARDEN,2011-07-07,2011,30.777779,24.11111,26.277779,24.61111,17.78,1.1317768,1008.0
98430099999,SCIENCE GARDEN,2011-07-08,2011,29.777779,24.11111,26.222221,24.777779,8.382,0.9774436,1008.7
98430099999,SCIENCE GARDEN,2011-07-09,2011,28.5,23.88889,25.166666,24.333334,35.814,0.8745548,1007.8
98430099999,SCIENCE GARDEN,2011-07-10,2011,27.5,23.88889,25.222221,24.055555,33.02,0.6173328,1006.4
